City, Station,Date(NZST),Time(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
Dunedin, Musselburgh Ews,2017,Jan,01,00,18.0,15.8,78.0,14.1
Dunedin, Musselburgh Ews,2017,Jan,01,01,17.3,15.6,83.0,14.4
Dunedin, Musselburgh Ews,2017,Jan,01,02,17.4,15.6,82.0,14.3
Dunedin, Musselburgh Ews,2017,Jan,01,03,16.7,15.5,87.0,14.5
Dunedin, Musselburgh Ews,2017,Jan,01,04,16.9,15.5,86.0,14.6
Dunedin, Musselburgh Ews,2017,Jan,01,05,16.3,14.9,85.0,13.8
Dunedin, Musselburgh Ews,2017,Jan,01,06,17.0,15.3,83.0,14.1
Dunedin, Musselburgh Ews,2017,Jan,01,07,19.3,16.1,70.0,13.7
Dunedin, Musselburgh Ews,2017,Jan,01,08,15.6,14.3,86.0,13.3
Dunedin, Musselburgh Ews,2017,Jan,01,09,15.7,14.5,87.0,13.6
Dunedin, Musselburgh Ews,2017,Jan,01,10,16.2,14.5,82.0,13.1
Dunedin, Musselburgh Ews,2017,Jan,01,11,15.6,13.6,79.0,12.0
Dunedin, Musselburgh Ews,2017,Jan,01,12,16.3,13.9,75.0,11.9
Dunedin, Musselburgh Ews,2017,Jan,01,13,16.2,13.8,75.0,11.8
Dunedin, Musselburgh Ews,2017,Jan,01,14,17.0,14.3,73.0,12.1
Dunedin, Musselburgh Ews,2017,Jan,01,15,16.4,14.2,77.0,12.4
Dunedin, Musselburgh Ews,2017,Jan,01,16,16.8,14.2,74.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,01,17,16.8,14.1,73.0,11.9
Dunedin, Musselburgh Ews,2017,Jan,01,18,16.3,13.9,75.0,11.9
Dunedin, Musselburgh Ews,2017,Jan,01,19,16.8,14.2,74.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,01,20,16.0,13.1,70.0,10.6
Dunedin, Musselburgh Ews,2017,Jan,01,21,12.7,11.4,85.0,10.3
Dunedin, Musselburgh Ews,2017,Jan,01,22,12.1,10.3,79.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,01,23,11.3,9.7,80.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,02,00,10.6,9.0,80.0,7.3
Dunedin, Musselburgh Ews,2017,Jan,02,01,10.3,8.9,82.0,7.4
Dunedin, Musselburgh Ews,2017,Jan,02,02,10.2,9.0,84.0,7.6
Dunedin, Musselburgh Ews,2017,Jan,02,03,9.7,8.6,85.0,7.3
Dunedin, Musselburgh Ews,2017,Jan,02,04,9.6,8.0,79.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,02,05,10.0,7.9,73.0,5.4
Dunedin, Musselburgh Ews,2017,Jan,02,06,9.7,7.8,75.0,5.5
Dunedin, Musselburgh Ews,2017,Jan,02,07,10.2,8.5,78.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,02,08,10.4,8.2,72.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,02,09,12.0,8.8,62.0,5.0
Dunedin, Musselburgh Ews,2017,Jan,02,10,12.6,9.9,69.0,7.1
Dunedin, Musselburgh Ews,2017,Jan,02,11,12.6,9.5,64.0,6.0
Dunedin, Musselburgh Ews,2017,Jan,02,12,12.5,9.2,62.0,5.4
Dunedin, Musselburgh Ews,2017,Jan,02,13,12.3,8.7,58.0,4.3
Dunedin, Musselburgh Ews,2017,Jan,02,14,12.0,8.5,59.0,4.3
Dunedin, Musselburgh Ews,2017,Jan,02,15,12.0,8.2,56.0,3.5
Dunedin, Musselburgh Ews,2017,Jan,02,16,12.7,8.6,54.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,02,17,12.4,8.5,55.0,3.6
Dunedin, Musselburgh Ews,2017,Jan,02,18,11.9,8.2,57.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,02,19,11.4,8.1,61.0,4.2
Dunedin, Musselburgh Ews,2017,Jan,02,20,11.1,8.2,65.0,4.8
Dunedin, Musselburgh Ews,2017,Jan,02,21,11.3,8.8,69.0,5.8
Dunedin, Musselburgh Ews,2017,Jan,02,22,11.4,8.8,68.0,5.7
Dunedin, Musselburgh Ews,2017,Jan,02,23,11.6,9.3,72.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,03,00,11.8,9.4,71.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,03,01,11.6,9.4,73.0,6.9
Dunedin, Musselburgh Ews,2017,Jan,03,02,11.6,9.7,77.0,7.7
Dunedin, Musselburgh Ews,2017,Jan,03,03,11.8,10.2,80.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,03,04,12.1,10.3,79.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,03,05,12.3,10.2,75.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,03,06,11.8,10.1,79.0,8.3
Dunedin, Musselburgh Ews,2017,Jan,03,07,11.4,10.4,87.0,9.3
Dunedin, Musselburgh Ews,2017,Jan,03,08,11.2,10.3,89.0,9.5
Dunedin, Musselburgh Ews,2017,Jan,03,09,11.8,10.9,89.0,10.1
Dunedin, Musselburgh Ews,2017,Jan,03,10,12.2,11.2,88.0,10.3
Dunedin, Musselburgh Ews,2017,Jan,03,11,12.7,11.7,88.0,10.8
Dunedin, Musselburgh Ews,2017,Jan,03,12,13.6,12.4,86.0,11.3
Dunedin, Musselburgh Ews,2017,Jan,03,13,13.3,12.3,88.0,11.4
Dunedin, Musselburgh Ews,2017,Jan,03,14,15.0,13.3,82.0,12.0
Dunedin, Musselburgh Ews,2017,Jan,03,15,15.6,13.6,79.0,12.0
Dunedin, Musselburgh Ews,2017,Jan,03,16,16.1,13.9,77.0,12.1
Dunedin, Musselburgh Ews,2017,Jan,03,17,14.3,13.1,87.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,03,18,13.1,12.6,94.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,03,19,12.8,12.5,96.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,03,20,12.2,10.7,82.0,9.2
Dunedin, Musselburgh Ews,2017,Jan,03,21,12.0,10.1,77.0,8.1
Dunedin, Musselburgh Ews,2017,Jan,03,22,11.1,9.0,74.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,03,23,10.4,8.4,75.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,04,00,9.9,7.8,73.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,04,01,9.5,7.3,71.0,4.5
Dunedin, Musselburgh Ews,2017,Jan,04,02,8.9,6.9,73.0,4.4
Dunedin, Musselburgh Ews,2017,Jan,04,03,7.3,6.0,81.0,4.3
Dunedin, Musselburgh Ews,2017,Jan,04,04,11.2,8.2,64.0,4.7
Dunedin, Musselburgh Ews,2017,Jan,04,05,10.3,8.1,72.0,5.5
Dunedin, Musselburgh Ews,2017,Jan,04,06,9.9,7.4,68.0,4.3
Dunedin, Musselburgh Ews,2017,Jan,04,07,10.4,7.4,63.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,04,08,10.5,7.3,60.0,3.1
Dunedin, Musselburgh Ews,2017,Jan,04,09,10.5,7.4,61.0,3.3
Dunedin, Musselburgh Ews,2017,Jan,04,10,8.3,6.3,72.0,3.6
Dunedin, Musselburgh Ews,2017,Jan,04,11,8.5,6.4,72.0,3.8
Dunedin, Musselburgh Ews,2017,Jan,04,12,10.7,8.0,67.0,4.8
Dunedin, Musselburgh Ews,2017,Jan,04,13,11.0,8.1,64.0,4.5
Dunedin, Musselburgh Ews,2017,Jan,04,14,9.8,7.5,70.0,4.6
Dunedin, Musselburgh Ews,2017,Jan,04,15,9.1,7.5,78.0,5.5
Dunedin, Musselburgh Ews,2017,Jan,04,16,10.6,8.0,67.0,4.8
Dunedin, Musselburgh Ews,2017,Jan,04,17,11.9,8.2,57.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,04,18,10.5,7.7,65.0,4.2
Dunedin, Musselburgh Ews,2017,Jan,04,19,11.4,7.8,57.0,3.2
Dunedin, Musselburgh Ews,2017,Jan,04,20,10.6,6.9,55.0,2.0
Dunedin, Musselburgh Ews,2017,Jan,04,21,8.9,6.6,69.0,3.6
Dunedin, Musselburgh Ews,2017,Jan,04,22,9.2,6.9,69.0,3.8
Dunedin, Musselburgh Ews,2017,Jan,04,23,8.5,6.2,69.0,3.1
Dunedin, Musselburgh Ews,2017,Jan,05,00,8.0,6.1,73.0,3.5
Dunedin, Musselburgh Ews,2017,Jan,05,01,8.1,6.2,74.0,3.8
Dunedin, Musselburgh Ews,2017,Jan,05,02,7.8,6.0,75.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,05,03,7.9,6.0,73.0,3.4
Dunedin, Musselburgh Ews,2017,Jan,05,04,8.0,6.0,72.0,3.3
Dunedin, Musselburgh Ews,2017,Jan,05,05,8.2,6.2,72.0,3.5
Dunedin, Musselburgh Ews,2017,Jan,05,06,8.6,6.3,69.0,3.2
Dunedin, Musselburgh Ews,2017,Jan,05,07,9.4,6.7,65.0,3.2
Dunedin, Musselburgh Ews,2017,Jan,05,08,10.2,7.3,64.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,05,09,12.1,8.4,57.0,3.9
Dunedin, Musselburgh Ews,2017,Jan,05,10,13.4,9.0,52.0,3.8
Dunedin, Musselburgh Ews,2017,Jan,05,11,13.9,9.4,52.0,4.2
Dunedin, Musselburgh Ews,2017,Jan,05,12,14.6,10.6,58.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,05,13,14.7,10.3,54.0,5.5
Dunedin, Musselburgh Ews,2017,Jan,05,14,13.9,10.3,61.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,05,15,14.4,11.0,63.0,7.5
Dunedin, Musselburgh Ews,2017,Jan,05,16,14.1,10.5,61.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,05,17,13.7,10.6,66.0,7.5
Dunedin, Musselburgh Ews,2017,Jan,05,18,13.5,10.3,64.0,6.8
Dunedin, Musselburgh Ews,2017,Jan,05,19,12.5,9.7,68.0,6.8
Dunedin, Musselburgh Ews,2017,Jan,05,20,11.3,9.0,72.0,6.4
Dunedin, Musselburgh Ews,2017,Jan,05,21,10.8,8.7,74.0,6.4
Dunedin, Musselburgh Ews,2017,Jan,05,22,10.8,8.8,75.0,6.6
Dunedin, Musselburgh Ews,2017,Jan,05,23,10.6,8.7,76.0,6.6
Dunedin, Musselburgh Ews,2017,Jan,06,00,10.2,8.6,79.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,06,01,9.9,8.4,81.0,6.8
Dunedin, Musselburgh Ews,2017,Jan,06,02,9.3,8.0,83.0,6.6
Dunedin, Musselburgh Ews,2017,Jan,06,03,9.8,8.4,82.0,6.9
Dunedin, Musselburgh Ews,2017,Jan,06,04,10.2,8.8,82.0,7.3
Dunedin, Musselburgh Ews,2017,Jan,06,05,10.6,8.9,78.0,6.9
Dunedin, Musselburgh Ews,2017,Jan,06,06,11.2,9.4,78.0,7.5
Dunedin, Musselburgh Ews,2017,Jan,06,07,12.5,9.6,66.0,6.3
Dunedin, Musselburgh Ews,2017,Jan,06,08,13.8,9.5,53.0,4.4
Dunedin, Musselburgh Ews,2017,Jan,06,09,13.4,10.3,65.0,7.0
Dunedin, Musselburgh Ews,2017,Jan,06,10,13.5,10.8,70.0,8.2
Dunedin, Musselburgh Ews,2017,Jan,06,11,14.8,11.6,66.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,06,12,16.6,11.8,53.0,7.0
Dunedin, Musselburgh Ews,2017,Jan,06,13,16.7,12.2,56.0,7.9
Dunedin, Musselburgh Ews,2017,Jan,06,14,16.9,11.7,50.0,6.4
Dunedin, Musselburgh Ews,2017,Jan,06,15,16.2,11.3,51.0,6.1
Dunedin, Musselburgh Ews,2017,Jan,06,16,15.2,10.8,55.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,06,17,14.5,10.2,54.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,06,18,15.1,10.3,51.0,5.1
Dunedin, Musselburgh Ews,2017,Jan,06,19,14.4,10.1,54.0,5.2
Dunedin, Musselburgh Ews,2017,Jan,06,20,13.2,9.6,60.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,06,21,11.7,8.3,60.0,4.2
Dunedin, Musselburgh Ews,2017,Jan,06,22,10.8,8.2,68.0,5.1
Dunedin, Musselburgh Ews,2017,Jan,06,23,10.5,8.0,69.0,5.1
Dunedin, Musselburgh Ews,2017,Jan,07,00,10.5,8.1,70.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,07,01,10.8,8.0,66.0,4.7
Dunedin, Musselburgh Ews,2017,Jan,07,02,10.8,7.8,63.0,4.1
Dunedin, Musselburgh Ews,2017,Jan,07,03,10.8,7.8,63.0,4.1
Dunedin, Musselburgh Ews,2017,Jan,07,04,11.0,8.1,64.0,4.5
Dunedin, Musselburgh Ews,2017,Jan,07,05,11.1,8.1,64.0,4.6
Dunedin, Musselburgh Ews,2017,Jan,07,06,11.0,8.4,68.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,07,07,11.0,8.5,69.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,07,08,11.5,9.0,70.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,07,09,12.4,9.6,67.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,07,10,11.8,9.6,73.0,7.1
Dunedin, Musselburgh Ews,2017,Jan,07,11,12.1,10.0,75.0,7.8
Dunedin, Musselburgh Ews,2017,Jan,07,12,11.4,9.9,81.0,8.3
Dunedin, Musselburgh Ews,2017,Jan,07,13,10.9,9.8,86.0,8.7
Dunedin, Musselburgh Ews,2017,Jan,07,14,11.3,9.7,80.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,07,15,11.8,9.6,73.0,7.1
Dunedin, Musselburgh Ews,2017,Jan,07,16,12.2,9.4,67.0,6.3
Dunedin, Musselburgh Ews,2017,Jan,07,17,12.3,9.4,66.0,6.1
Dunedin, Musselburgh Ews,2017,Jan,07,18,12.4,9.3,64.0,5.8
Dunedin, Musselburgh Ews,2017,Jan,07,19,12.0,9.2,67.0,6.1
Dunedin, Musselburgh Ews,2017,Jan,07,20,11.9,9.3,69.0,6.4
Dunedin, Musselburgh Ews,2017,Jan,07,21,11.1,8.9,73.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,07,22,10.6,8.6,75.0,6.4
Dunedin, Musselburgh Ews,2017,Jan,07,23,10.9,8.7,73.0,6.3
Dunedin, Musselburgh Ews,2017,Jan,08,00,11.2,8.7,70.0,5.9
Dunedin, Musselburgh Ews,2017,Jan,08,01,10.6,8.5,73.0,6.0
Dunedin, Musselburgh Ews,2017,Jan,08,02,10.4,8.4,75.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,08,03,10.2,8.6,79.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,08,04,9.9,8.4,81.0,6.8
Dunedin, Musselburgh Ews,2017,Jan,08,05,9.9,8.7,84.0,7.3
Dunedin, Musselburgh Ews,2017,Jan,08,06,10.0,9.2,89.0,8.3
Dunedin, Musselburgh Ews,2017,Jan,08,07,10.2,9.5,91.0,8.8
Dunedin, Musselburgh Ews,2017,Jan,08,08,11.0,10.2,90.0,9.4
Dunedin, Musselburgh Ews,2017,Jan,08,09,12.5,10.4,75.0,8.2
Dunedin, Musselburgh Ews,2017,Jan,08,10,15.3,12.2,67.0,9.2
Dunedin, Musselburgh Ews,2017,Jan,08,11,13.8,11.1,70.0,8.4
Dunedin, Musselburgh Ews,2017,Jan,08,12,14.6,11.6,68.0,8.8
Dunedin, Musselburgh Ews,2017,Jan,08,13,15.8,12.4,65.0,9.3
Dunedin, Musselburgh Ews,2017,Jan,08,14,15.6,12.2,65.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,08,15,15.6,12.2,65.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,08,16,14.6,12.1,73.0,9.8
Dunedin, Musselburgh Ews,2017,Jan,08,17,14.4,11.5,68.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,08,18,14.0,11.0,67.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,08,19,14.2,10.9,64.0,7.5
Dunedin, Musselburgh Ews,2017,Jan,08,20,10.6,9.8,90.0,9.0
Dunedin, Musselburgh Ews,2017,Jan,08,21,10.3,9.5,90.0,8.7
Dunedin, Musselburgh Ews,2017,Jan,08,22,10.8,9.4,82.0,7.9
Dunedin, Musselburgh Ews,2017,Jan,08,23,10.6,8.5,73.0,6.0
Dunedin, Musselburgh Ews,2017,Jan,09,00,10.5,8.6,76.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,09,01,9.9,7.7,72.0,5.1
Dunedin, Musselburgh Ews,2017,Jan,09,02,9.7,7.7,74.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,09,03,9.8,7.7,73.0,5.2
Dunedin, Musselburgh Ews,2017,Jan,09,04,9.6,7.8,76.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,09,05,9.6,7.8,76.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,09,06,9.8,8.0,77.0,6.0
Dunedin, Musselburgh Ews,2017,Jan,09,07,10.4,8.3,73.0,5.8
Dunedin, Musselburgh Ews,2017,Jan,09,08,11.2,8.7,69.0,5.7
Dunedin, Musselburgh Ews,2017,Jan,09,09,12.1,9.3,67.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,09,10,12.7,9.7,65.0,6.3
Dunedin, Musselburgh Ews,2017,Jan,09,11,13.2,9.9,63.0,6.3
Dunedin, Musselburgh Ews,2017,Jan,09,12,14.3,10.8,62.0,7.1
Dunedin, Musselburgh Ews,2017,Jan,09,13,14.4,11.1,64.0,7.7
Dunedin, Musselburgh Ews,2017,Jan,09,14,13.4,10.7,70.0,8.1
Dunedin, Musselburgh Ews,2017,Jan,09,15,13.0,10.7,73.0,8.3
Dunedin, Musselburgh Ews,2017,Jan,09,16,12.6,11.1,82.0,9.6
Dunedin, Musselburgh Ews,2017,Jan,09,17,12.8,11.4,84.0,10.2
Dunedin, Musselburgh Ews,2017,Jan,09,18,12.8,11.4,84.0,10.2
Dunedin, Musselburgh Ews,2017,Jan,09,19,13.0,11.6,84.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,09,20,13.4,12.0,84.0,10.8
Dunedin, Musselburgh Ews,2017,Jan,09,21,13.6,12.3,85.0,11.1
Dunedin, Musselburgh Ews,2017,Jan,09,22,14.3,13.1,86.0,12.0
Dunedin, Musselburgh Ews,2017,Jan,09,23,15.1,12.8,75.0,10.7
Dunedin, Musselburgh Ews,2017,Jan,10,00,14.5,12.3,76.0,10.3
Dunedin, Musselburgh Ews,2017,Jan,10,01,14.6,12.4,76.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,10,02,14.7,12.6,77.0,10.7
Dunedin, Musselburgh Ews,2017,Jan,10,03,14.0,12.0,78.0,10.2
Dunedin, Musselburgh Ews,2017,Jan,10,04,13.8,11.7,76.0,9.7
Dunedin, Musselburgh Ews,2017,Jan,10,05,13.6,11.4,75.0,9.3
Dunedin, Musselburgh Ews,2017,Jan,10,06,13.3,11.0,74.0,8.8
Dunedin, Musselburgh Ews,2017,Jan,10,07,13.5,11.0,72.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,10,08,14.0,11.5,72.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,10,09,14.8,12.1,71.0,9.6
Dunedin, Musselburgh Ews,2017,Jan,10,10,16.9,13.8,69.0,11.2
Dunedin, Musselburgh Ews,2017,Jan,10,11,17.6,13.8,63.0,10.5
Dunedin, Musselburgh Ews,2017,Jan,10,12,16.5,13.2,67.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,10,13,17.4,13.0,58.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,10,14,15.9,12.7,67.0,9.8
Dunedin, Musselburgh Ews,2017,Jan,10,15,15.1,11.9,66.0,8.8
Dunedin, Musselburgh Ews,2017,Jan,10,16,15.2,12.2,68.0,9.4
Dunedin, Musselburgh Ews,2017,Jan,10,17,14.4,11.7,71.0,9.2
Dunedin, Musselburgh Ews,2017,Jan,10,18,14.8,11.7,67.0,8.8
Dunedin, Musselburgh Ews,2017,Jan,10,19,14.3,11.6,70.0,8.9
Dunedin, Musselburgh Ews,2017,Jan,10,20,14.1,11.8,74.0,9.6
Dunedin, Musselburgh Ews,2017,Jan,10,21,13.3,11.3,77.0,9.4
Dunedin, Musselburgh Ews,2017,Jan,10,22,13.2,11.1,76.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,10,23,13.6,11.1,72.0,8.7
Dunedin, Musselburgh Ews,2017,Jan,11,00,13.5,11.0,72.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,11,01,12.8,11.1,80.0,9.5
Dunedin, Musselburgh Ews,2017,Jan,11,02,12.5,11.2,84.0,9.9
Dunedin, Musselburgh Ews,2017,Jan,11,03,12.5,11.2,84.0,9.9
Dunedin, Musselburgh Ews,2017,Jan,11,04,12.0,10.9,87.0,9.9
Dunedin, Musselburgh Ews,2017,Jan,11,05,11.9,11.0,89.0,10.2
Dunedin, Musselburgh Ews,2017,Jan,11,06,12.5,11.4,87.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,11,07,13.8,12.0,80.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,11,08,14.7,12.6,77.0,10.7
Dunedin, Musselburgh Ews,2017,Jan,11,09,15.9,13.4,74.0,11.3
Dunedin, Musselburgh Ews,2017,Jan,11,10,15.8,13.4,75.0,11.4
Dunedin, Musselburgh Ews,2017,Jan,11,11,16.6,13.9,73.0,11.8
Dunedin, Musselburgh Ews,2017,Jan,11,12,18.2,14.9,68.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,11,13,17.6,14.5,70.0,12.1
Dunedin, Musselburgh Ews,2017,Jan,11,14,20.6,16.4,63.0,13.3
Dunedin, Musselburgh Ews,2017,Jan,11,15,19.4,15.8,67.0,13.1
Dunedin, Musselburgh Ews,2017,Jan,11,16,17.8,15.2,74.0,13.1
Dunedin, Musselburgh Ews,2017,Jan,11,17,16.8,14.7,79.0,13.1
Dunedin, Musselburgh Ews,2017,Jan,11,18,15.9,14.2,82.0,12.8
Dunedin, Musselburgh Ews,2017,Jan,11,19,15.6,14.0,83.0,12.7
Dunedin, Musselburgh Ews,2017,Jan,11,20,16.0,13.9,78.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,11,21,16.2,14.6,83.0,13.3
Dunedin, Musselburgh Ews,2017,Jan,11,22,16.0,14.4,83.0,13.1
Dunedin, Musselburgh Ews,2017,Jan,11,23,16.5,14.5,79.0,12.9
Dunedin, Musselburgh Ews,2017,Jan,12,00,18.8,14.2,58.0,10.4
Dunedin, Musselburgh Ews,2017,Jan,12,01,17.9,14.9,71.0,12.6
Dunedin, Musselburgh Ews,2017,Jan,12,02,18.9,15.3,66.0,12.4
Dunedin, Musselburgh Ews,2017,Jan,12,03,17.0,14.4,74.0,12.3
Dunedin, Musselburgh Ews,2017,Jan,12,04,15.1,13.5,83.0,12.2
Dunedin, Musselburgh Ews,2017,Jan,12,05,13.7,12.7,88.0,11.8
Dunedin, Musselburgh Ews,2017,Jan,12,06,13.0,12.2,90.0,11.4
Dunedin, Musselburgh Ews,2017,Jan,12,07,14.1,12.8,85.0,11.6
Dunedin, Musselburgh Ews,2017,Jan,12,08,14.6,12.8,80.0,11.2
Dunedin, Musselburgh Ews,2017,Jan,12,09,17.1,13.7,66.0,10.7
Dunedin, Musselburgh Ews,2017,Jan,12,10,20.6,12.9,36.0,5.0
Dunedin, Musselburgh Ews,2017,Jan,12,11,20.0,12.2,34.0,3.7
Dunedin, Musselburgh Ews,2017,Jan,12,12,20.2,11.7,29.0,1.6
Dunedin, Musselburgh Ews,2017,Jan,12,13,18.3,11.3,37.0,3.4
Dunedin, Musselburgh Ews,2017,Jan,12,14,17.6,11.7,45.0,5.6
Dunedin, Musselburgh Ews,2017,Jan,12,15,17.7,11.9,46.0,6.0
Dunedin, Musselburgh Ews,2017,Jan,12,16,19.3,11.9,36.0,3.9
Dunedin, Musselburgh Ews,2017,Jan,12,17,19.8,11.0,26.0,-0.2
Dunedin, Musselburgh Ews,2017,Jan,12,18,19.0,11.4,34.0,2.8
Dunedin, Musselburgh Ews,2017,Jan,12,19,16.6,10.8,44.0,4.3
Dunedin, Musselburgh Ews,2017,Jan,12,20,14.1,10.5,61.0,6.7
Dunedin, Musselburgh Ews,2017,Jan,12,21,13.0,10.1,67.0,7.0
Dunedin, Musselburgh Ews,2017,Jan,12,22,12.9,10.0,67.0,6.9
Dunedin, Musselburgh Ews,2017,Jan,12,23,13.2,10.9,74.0,8.7
Dunedin, Musselburgh Ews,2017,Jan,13,00,12.6,10.2,72.0,7.7
Dunedin, Musselburgh Ews,2017,Jan,13,01,12.8,8.5,52.0,3.2
Dunedin, Musselburgh Ews,2017,Jan,13,02,11.8,7.9,54.0,2.8
Dunedin, Musselburgh Ews,2017,Jan,13,03,10.9,7.4,57.0,2.7
Dunedin, Musselburgh Ews,2017,Jan,13,04,9.3,6.7,66.0,3.3
Dunedin, Musselburgh Ews,2017,Jan,13,05,8.3,6.1,70.0,3.2
Dunedin, Musselburgh Ews,2017,Jan,13,06,9.2,6.9,69.0,3.8
Dunedin, Musselburgh Ews,2017,Jan,13,07,11.0,8.4,68.0,5.3
Dunedin, Musselburgh Ews,2017,Jan,13,08,12.2,9.0,63.0,5.4
Dunedin, Musselburgh Ews,2017,Jan,13,09,12.3,9.3,65.0,5.9
Dunedin, Musselburgh Ews,2017,Jan,13,10,15.2,10.8,55.0,6.2
Dunedin, Musselburgh Ews,2017,Jan,13,11,15.2,10.6,53.0,5.7
Dunedin, Musselburgh Ews,2017,Jan,13,12,14.2,10.8,63.0,7.3
Dunedin, Musselburgh Ews,2017,Jan,13,13,14.7,10.7,58.0,6.5
Dunedin, Musselburgh Ews,2017,Jan,13,14,15.5,11.9,63.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,13,15,13.9,11.0,68.0,8.1
Dunedin, Musselburgh Ews,2017,Jan,13,16,12.9,11.6,85.0,10.5
Dunedin, Musselburgh Ews,2017,Jan,13,17,15.4,11.2,57.0,6.9
Dunedin, Musselburgh Ews,2017,Jan,13,18,12.8,11.0,79.0,9.3
Dunedin, Musselburgh Ews,2017,Jan,13,19,13.7,11.5,75.0,9.4
Dunedin, Musselburgh Ews,2017,Jan,13,20,12.4,10.5,77.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,13,21,12.7,10.5,74.0,8.2
Dunedin, Musselburgh Ews,2017,Jan,13,22,12.5,10.5,77.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,13,23,12.2,10.5,80.0,8.9
Dunedin, Musselburgh Ews,2017,Jan,14,00,12.0,10.3,80.0,8.7
Dunedin, Musselburgh Ews,2017,Jan,14,01,11.3,9.9,83.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,14,02,11.3,9.9,83.0,8.5
Dunedin, Musselburgh Ews,2017,Jan,14,03,11.5,9.8,79.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,14,04,11.5,9.9,80.0,8.2
Dunedin, Musselburgh Ews,2017,Jan,14,05,11.6,9.8,78.0,7.9
Dunedin, Musselburgh Ews,2017,Jan,14,06,11.9,10.0,77.0,8.0
Dunedin, Musselburgh Ews,2017,Jan,14,07,12.3,10.0,73.0,7.6
Dunedin, Musselburgh Ews,2017,Jan,14,08,12.6,10.3,73.0,7.9
Dunedin, Musselburgh Ews,2017,Jan,14,09,13.1,10.8,74.0,8.6
Dunedin, Musselburgh Ews,2017,Jan,14,10,12.8,10.9,78.0,9.1
Dunedin, Musselburgh Ews,2017,Jan,14,11,14.1,11.5,71.0,8.9
